date,county,confirmed_hosp,suspected_hosp,total_hosp,population,total_doses,cumulative_fully_vaccinated,pct_fully_vaccinated
2021-07-31,Solano,63,6,69,452698,491850,233556,51.59201056775157
2021-07-31,Sonoma,56,1,57,488281,649769,320409,65.61979679733597
2021-07-31,Stanislaus,109,16,125,553217,492213,236565,42.76170110462983
2021-07-31,Sutter,0,0,0,99464,85589,41838,42.06346014638462
2021-07-31,Tehama,2,0,2,65682,41196,20270,30.86081422611979
2021-07-31,Trinity,0,0,0,16089,9471,4736,29.436260799303874
2021-07-31,Tulare,38,5,43,473891,363512,174242,36.768370785687004
2021-07-31,Tuolumne,9,1,10,55374,47536,23251,41.98902011774479
2021-07-31,Ventura,63,5,68,843310,999781,492626,58.41576644413087
2021-07-31,Yolo,15,0,15,216291,259081,127579,58.98488610251929
2021-07-31,Yuba,21,0,21,81994,53586,26514,32.33651242773861
2021-08-01,Alameda,179,30,209,1680380,2203516,1112858,66.22656780014044
2021-08-01,Amador,7,2,9,40532,36912,18211,44.92993190565479
2021-08-01,Butte,23,0,23,210135,185606,91110,43.35784138767935
2021-08-01,Calaveras,2,0,2,45346,40519,19869,43.816433643540776
2021-08-01,Colusa,2,0,2,21858,19515,9569,43.77802177692378
2021-08-01,Contra Costa,147,17,164,1165986,1529230,763104,65.44709799260025
2021-08-01,Del Norte,6,0,6,27601,19725,9679,35.06757001557914
2021-08-01,El Dorado,18,0,18,191220,196636,96668,50.553289404873965
2021-08-01,Fresno,149,13,162,1009503,916283,441422,43.72666549777465
2021-08-01,Glenn,0,0,0,28896,22633,11333,39.21996124031008
2021-08-01,Humboldt,12,1,13,136261,145205,72333,53.08415467375111
2021-08-01,Imperial,6,0,6,179595,234988,112986,62.911550989726884
2021-08-01,Inyo,0,0,0,19001,19428,9480,49.892110941529396
2021-08-01,Kern,105,0,105,905828,686275,332796,36.739425144729466
2021-08-01,Kings,27,0,27,152790,96980,47192,30.88683814385758
2021-08-01,Lake,13,0,13,68195,54826,26950,39.519026321577826
2021-08-01,Lassen,1,0,1,32317,12380,6333,19.5964971996163
2021-08-01,Los Angeles,1138,135,1273,9992236,11683656,5704504,57.089364182351176
2021-08-01,Madera,15,7,22,156343,127883,62372,39.894334891872354
2021-08-01,Marin,9,4,13,261282,388704,193814,74.17809110463024
2021-08-01,Mariposa,0,0,0,17118,15068,7002,40.904311251314404
2021-08-01,Mendocino,10,0,10,91361,97571,47264,51.733234093322096
2021-08-01,Merced,17,0,17,281814,229007,107492,38.142888571894936
2021-08-01,Modoc,0,0,0,8663,5822,2972,34.30682211704952
2021-08-01,Mono,0,0,0,13226,15590,7579,57.303795554211405
2021-08-01,Monterey,21,1,22,438390,490523,240540,54.868952302744134
2021-08-01,Napa,11,0,11,137485,184100,89506,65.10237480452413
2021-08-01,Nevada,12,0,12,102249,107554,52005,50.861133116216294
2021-08-01,Orange,322,8,330,3185516,3804533,1864363,58.526248180828475
2021-08-01,Placer,107,18,125,405889,438656,214763,52.911756662535815
2021-08-01,Plumas,0,0,0,19749,17121,8641,43.75411413236113
2021-08-01,Riverside,319,61,380,2422847,2269837,1090052,44.99054211842514
2021-08-01,Sacramento,220,18,238,1586465,1646667,802277,50.570103973299126
2021-08-01,San Benito,0,0,0,64521,69696,33934,52.59372917344741
2021-08-01,San Bernardino,290,19,309,2183239,1881486,906075,41.501411435028416
2021-08-01,San Diego,359,14,373,3296045,3984528,1973225,59.8664459981584
2021-08-01,San Francisco,91,2,93,870393,1271330,640192,73.55206211447013
2021-08-01,San Joaquin,107,2,109,780558,754164,362570,46.45010364380354
2021-08-01,San Luis Obispo,10,0,10,281879,305210,149903,53.17991052898584
2021-08-01,San Mateo,35,4,39,762511,1087328,541378,70.99936918942808
2021-08-01,Santa Barbara,33,0,33,448244,502390,246064,54.895101774926154
2021-08-01,Santa Clara,116,19,135,1931026,2752827,1373818,71.14445895601612
2021-08-01,Santa Cruz,10,1,11,270462,349874,172148,63.64960696881632
2021-08-01,Shasta,17,0,17,181984,127164,61411,33.74527430982943
2021-08-01,Siskiyou,5,0,5,43991,35024,16957,38.54652087927076
2021-08-01,Solano,66,7,73,452698,492160,233639,51.61034508656986
2021-08-01,Sonoma,59,0,59,488281,650068,320503,65.63904800719259
2021-08-01,Stanislaus,111,14,125,553217,492753,236722,42.790080565130864
2021-08-01,Sutter,0,0,0,99464,85702,41878,42.10367570176144
2021-08-01,Tehama,2,0,2,65682,41222,20275,30.868426661794707
2021-08-01,Trinity,0,0,0,16089,9478,4740,29.46112250606004
2021-08-01,Tulare,38,7,45,473891,363802,174320,36.784830266875716
2021-08-01,Tuolumne,11,1,12,55374,47557,23254,41.994437822804926
2021-08-01,Ventura,65,10,75,843310,1000432,492847,58.441972702802055
2021-08-01,Yolo,12,0,12,216291,259202,127611,58.9996809853392
2021-08-01,Yuba,22,0,22,81994,53629,26525,32.349928043515376
2021-08-02,Alameda,185,37,222,1680380,2206520,1114021,66.2957783358526
2021-08-02,Amador,8,1,9,40532,36970,18229,44.974341261225696
2021-08-02,Butte,27,0,27,210135,185919,91205,43.40305041996812
2021-08-02,Calaveras,2,0,2,45346,40582,19890,43.86274423322895
2021-08-02,Colusa,2,0,2,21858,19543,9578,43.81919663281179
2021-08-02,Contra Costa,145,19,164,1165986,1531812,764084,65.5311470292096
2021-08-02,Del Norte,8,0,8,27601,19765,9694,35.121915872613314
2021-08-02,El Dorado,17,1,18,191220,196997,96796,50.62022800962242
2021-08-02,Fresno,160,8,168,1009503,918623,442178,43.801553833916294
2021-08-02,Glenn,0,0,0,28896,22666,11346,39.26495016611295
2021-08-02,Humboldt,20,0,20,136261,145390,72409,53.13992998730378
2021-08-02,Imperial,8,1,9,179595,235517,113243,63.05465074194716
2021-08-02,Inyo,0,0,0,19001,19459,9489,49.93947686963844
2021-08-02,Kern,105,0,105,905828,688068,333389,36.80489011158851
2021-08-02,Kings,25,0,25,152790,97281,47277,30.9424700569409
2021-08-02,Lake,13,0,13,68195,54998,27003,39.596744629371656
2021-08-02,Lassen,1,0,1,32317,12406,6336,19.60578023950243
2021-08-02,Los Angeles,1242,117,1359,9992236,11705622,5712624,57.17062727501632
2021-08-02,Madera,14,4,18,156343,128168,62463,39.952540248044365
2021-08-02,Marin,10,2,12,261282,389070,193964,74.23550034062814
2021-08-02,Mariposa,0,0,0,17118,15083,7005,40.921836663161585
2021-08-02,Mendocino,9,0,9,91361,97689,47293,51.764976302798786
2021-08-02,Merced,16,0,16,281814,229620,107677,38.2085347072892
2021-08-02,Modoc,1,0,1,8663,5824,2972,34.30682211704952
2021-08-02,Mono,0,0,0,13226,15608,7584,57.34159987902616
2021-08-02,Monterey,21,1,22,438390,491302,240832,54.93555966148863
2021-08-02,Napa,10,0,10,137485,184294,89586,65.16056297050588
2021-08-02,Nevada,11,0,11,102249,107715,52062,50.91687938268345
2021-08-02,Orange,333,14,347,3185516,3811214,1866895,58.605732948759325
2021-08-02,Placer,116,13,129,405889,439518,215103,52.99552340664566
2021-08-02,Plumas,0,0,0,19749,17132,8647,43.784495417489495
2021-08-02,Riverside,340,73,413,2422847,2275293,1091885,45.06619691627247
2021-08-02,Sacramento,256,15,271,1586465,1650189,803582,50.652362327564745
2021-08-02,San Benito,1,0,1,64521,69813,33973,52.654174609816955
2021-08-02,San Bernardino,321,26,347,2183239,1886351,907724,41.576941415942095
2021-08-02,San Diego,369,35,404,3296045,3991518,1975733,59.942537192301685
2021-08-02,San Francisco,92,15,107,870393,1272662,640735,73.61444772648677
2021-08-02,San Joaquin,112,2,114,780558,755870,363194,46.53004645394705
2021-08-02,San Luis Obispo,8,0,8,281879,305688,150080,53.2427034294857
2021-08-02,San Mateo,37,9,46,762511,1088371,541793,71.05379463378233
2021-08-02,Santa Barbara,31,0,31,448244,503172,246331,54.95466754713951
2021-08-02,Santa Clara,123,24,147,1931026,2756013,1375166,71.21426640552743
2021-08-02,Santa Cruz,11,1,12,270462,350214,172256,63.68953864128787
2021-08-02,Shasta,19,0,19,181984,127419,61519,33.80462018639001
2021-08-02,Siskiyou,2,0,2,43991,35067,16970,38.57607237844105
2021-08-02,Solano,73,13,86,452698,493090,233947,51.67838161423289
2021-08-02,Sonoma,62,3,65,488281,650778,320791,65.69803043739158
2021-08-02,Stanislaus,126,10,136,553217,494056,237168,42.87069992426119
2021-08-02,Sutter,0,0,0,99464,85916,41946,42.17204214590203
2021-08-02,Tehama,2,0,2,65682,41309,20307,30.917146250114186
2021-08-02,Trinity,0,0,0,16089,9497,4743,29.479768786127167
2021-08-02,Tulare,46,5,51,473891,364666,174580,36.83969520417142
2021-08-02,Tuolumne,12,1,13,55374,47596,23270,42.02333224979232
2021-08-02,Ventura,72,8,80,843310,1002136,493496,58.518931353831924
2021-08-02,Yolo,11,0,11,216291,259578,127762,59.06949433864562
2021-08-02,Yuba,27,0,27,81994,53766,26567,32.401151303753934
2021-08-03,Alameda,196,34,230,1680380,2209733,1115228,66.36760732691415
2021-08-03,Amador,8,0,8,40532,37041,18248,45.02121780321721
2021-08-03,Butte,25,0,25,210135,186308,91366,43.479667832583814
2021-08-03,Calaveras,2,0,2,45346,40658,19919,43.926696952322146
2021-08-03,Colusa,3,0,3,21858,19591,9595,43.89697136060024
2021-08-03,Contra Costa,140,20,160,1165986,1534494,765077,65.61631100201889
2021-08-03,Del Norte,8,0,8,27601,19810,9712,35.18713090105431
2021-08-03,El Dorado,20,0,20,191220,197348,96926,50.688212530070075
2021-08-03,Fresno,164,9,173,1009503,921214,442953,43.87832428432605
2021-08-03,Glenn,0,0,0,28896,22715,11363,39.32378183831672
2021-08-03,Humboldt,22,0,22,136261,145634,72509,53.21331855776781
2021-08-03,Imperial,11,1,12,179595,236283,113586,63.24563601436566
2021-08-03,Inyo,0,0,0,19001,19496,9500,49.9973685595495
2021-08-03,Kern,115,0,115,905828,690139,334106,36.88404421148386
2021-08-03,Kings,27,0,27,152790,97602,47368,31.002028928594804
2021-08-03,Lake,13,0,13,68195,55272,27099,39.7375174133001
2021-08-03,Lassen,1,0,1,32317,12454,6359,19.676950211962744
2021-08-03,Los Angeles,1279,111,1390,9992236,11729994,5721927,57.2637295596301
2021-08-03,Madera,15,8,23,156343,128498,62568,40.019700274396676
2021-08-03,Marin,12,2,14,261282,389506,194153,74.30783597798548
2021-08-03,Mariposa,0,0,0,17118,15100,7011,40.95688748685594
2021-08-03,Mendocino,15,0,15,91361,97972,47403,51.88537778702072
2021-08-03,Merced,18,0,18,281814,230418,107905,38.28943913361295
2021-08-03,Modoc,1,0,1,8663,5848,2985,34.456885605448456
2021-08-03,Mono,0,0,0,13226,15616,7587,57.36428247391502
2021-08-03,Monterey,21,1,22,438390,492265,241168,55.012203745523394
2021-08-03,Napa,13,0,13,137485,184766,89774,65.29730516056297
2021-08-03,Nevada,13,0,13,102249,107913,52135,50.9882737239484
2021-08-03,Orange,375,17,392,3185516,3817953,1869444,58.68575138219365
2021-08-03,Placer,114,17,131,405889,440302,215373,53.062044056379946
2021-08-03,Plumas,0,0,0,19749,17151,8651,43.80474960757507
2021-08-03,Riverside,344,73,417,2422847,2281700,1094265,45.16442845957669
2021-08-03,Sacramento,243,12,255,1586465,1653916,805077,50.74659699394566
2021-08-03,San Benito,0,0,0,64521,69983,34033,52.74716758884704
2021-08-03,San Bernardino,338,21,359,2183239,1892198,910041,41.6830681386692
2021-08-03,San Diego,388,19,407,3296045,3999256,1978928,60.03947154847704
2021-08-03,San Francisco,94,3,97,870393,1273841,641228,73.67108880701016
2021-08-03,San Joaquin,118,4,122,780558,757666,363890,46.61921343449173
2021-08-03,San Luis Obispo,10,1,11,281879,306249,150309,53.32394396177083
2021-08-03,San Mateo,37,8,45,762511,1089554,542282,71.11792485616601
2021-08-03,Santa Barbara,34,0,34,448244,503884,246580,55.010217649316
2021-08-03,Santa Clara,141,14,155,1931026,2759606,1376648,71.29101317123643
2021-08-03,Santa Cruz,14,0,14,270462,350861,172510,63.78345201913763
2021-08-03,Shasta,24,0,24,181984,127708,61629,33.865065060664676
2021-08-03,Siskiyou,2,0,2,43991,35184,17011,38.66927326043964
2021-08-03,Solano,77,9,86,452698,494134,234309,51.758346624018664
2021-08-03,Sonoma,61,2,63,488281,652290,321318,65.80596009265157
2021-08-03,Stanislaus,124,9,133,553217,495373,237644,42.95674211023884
2021-08-03,Sutter,0,0,0,99464,86147,42022,42.24845170111799
2021-08-03,Tehama,2,0,2,65682,41393,20330,30.952163454218812
2021-08-03,Trinity,0,0,0,16089,9505,4746,29.498415066194294
2021-08-03,Tulare,64,5,69,473891,365748,174920,36.91144166063504
2021-08-03,Tuolumne,14,1,15,55374,47658,23291,42.061256185213274
2021-08-03,Ventura,75,5,80,843310,1003652,494101,58.59067246919875
2021-08-03,Yolo,12,0,12,216291,260016,127932,59.148092153626365
2021-08-03,Yuba,29,0,29,81994,53968,26640,32.49018220845428
2021-08-04,Alameda,201,38,239,1680380,2212503,1116225,66.42693914471727
2021-08-04,Amador,10,1,11,40532,37109,18261,45.05329122668509
2021-08-04,Butte,27,0,27,210135,186831,91542,43.56342351345564
2021-08-04,Calaveras,1,0,1,45346,40714,19946,43.98623913906408
2021-08-04,Colusa,3,0,3,21858,19657,9620,44.01134596028914
2021-08-04,Contra Costa,148,20,168,1165986,1536923,765966,65.69255548522881
2021-08-04,Del Norte,11,0,11,27601,19881,9748,35.31756095793631
2021-08-04,El Dorado,19,0,19,191220,197689,97037,50.74626085137538
2021-08-04,Fresno,160,11,171,1009503,923897,443810,43.96321754368238
2021-08-04,Glenn,0,0,0,28896,22825,11399,39.44836655592469
2021-08-04,Humboldt,25,1,26,136261,145888,72620,53.29477987098289
2021-08-04,Imperial,10,0,10,179595,236993,113935,63.43996213703054
2021-08-04,Inyo,0,0,0,19001,19523,9513,50.06578601126257
2021-08-04,Kern,118,1,119,905828,691905,334719,36.95171710302618
2021-08-04,Kings,34,0,34,152790,97934,47484,31.077950127626153
2021-08-04,Lake,15,0,15,68195,55452,27154,39.818168487425766
2021-08-04,Lassen,2,0,2,32317,12479,6368,19.70479933162113
2021-08-04,Los Angeles,1370,110,1480,9992236,11753146,5730727,57.351797935917446
2021-08-04,Madera,11,12,23,156343,128799,62665,40.08174334636025
2021-08-04,Marin,12,3,15,261282,389804,194274,74.35414609502376
2021-08-04,Mariposa,0,0,0,17118,15134,7024,41.03283093819371
2021-08-04,Mendocino,17,0,17,91361,98163,47457,51.944483970184216
2021-08-04,Merced,21,0,21,281814,231151,108144,38.37424684366284
2021-08-04,Modoc,1,0,1,8663,5856,2989,34.50305898649429
2021-08-04,Mono,0,0,0,13226,15634,7592,57.402086798729776
2021-08-04,Monterey,23,1,24,438390,493466,241613,55.11371153539086
2021-08-04,Napa,12,0,12,137485,184964,89846,65.34967450994654
2021-08-04,Nevada,14,0,14,102249,108092,52187,51.03912996704124
2021-08-04,Orange,409,10,419,3185516,3824513,1871895,58.762693390960834
2021-08-04,Placer,115,13,128,405889,441074,215653,53.13102843388217
2021-08-04,Plumas,0,0,0,19749,17183,8662,43.860448630310394
2021-08-04,Riverside,361,71,432,2422847,2287500,1096408,45.252878122308175
2021-08-04,Sacramento,253,20,273,1586465,1657369,806452,50.83326767372744
2021-08-04,San Benito,2,0,2,64521,70142,34081,52.82156197207111
2021-08-04,San Bernardino,349,21,370,2183239,1897831,912136,41.779026483128966
2021-08-04,San Diego,406,25,431,3296045,4006672,1981948,60.13109651112166
2021-08-04,San Francisco,98,8,106,870393,1275125,641712,73.72669587186478
2021-08-04,San Joaquin,118,6,124,780558,759414,364584,46.70812418808084
2021-08-04,San Luis Obispo,12,0,12,281879,306762,150528,53.40163687255879
2021-08-04,San Mateo,45,6,51,762511,1090757,542766,71.18139935030446
2021-08-04,Santa Barbara,34,0,34,448244,504722,246860,55.072683627667075
2021-08-04,Santa Clara,136,6,142,1931026,2762823,1378017,71.36190812552498
2021-08-04,Santa Cruz,16,0,16,270462,351242,172670,63.84261005242881
2021-08-04,Shasta,25,0,25,181984,128015,61736,33.923861438368206
2021-08-04,Siskiyou,2,0,2,43991,35246,17026,38.70337114409766
2021-08-04,Solano,80,10,90,452698,495214,234770,51.86018051769612
2021-08-04,Sonoma,61,2,63,488281,653457,321758,65.89607213878894
2021-08-04,Stanislaus,139,15,154,553217,496750,238127,43.04404962248087
2021-08-04,Sutter,0,0,0,99464,86367,42099,42.32586664521837
2021-08-04,Tehama,3,0,3,65682,41541,20370,31.01306293961816
2021-08-04,Trinity,0,0,0,16089,9522,4751,29.529492199639506
2021-08-04,Tulare,64,8,72,473891,366690,175253,36.981710984171464
2021-08-04,Tuolumne,17,0,17,55374,47757,23333,42.137104056055186
2021-08-04,Ventura,70,11,81,843310,1005109,494633,58.65375721857917
2021-08-04,Yolo,11,0,11,216291,260444,128084,59.218367847020914
2021-08-04,Yuba,30,0,30,81994,54152,26702,32.56579749737786
2021-08-05,Alameda,201,38,239,1680380,2215769,1117476,66.5013865911282
2021-08-05,Amador,10,1,11,40532,37143,18271,45.077963090891146
2021-08-05,Butte,34,0,34,210135,187358,91753,43.66383515359174
2021-08-05,Calaveras,1,0,1,45346,40790,19974,44.047986591981655
2021-08-05,Colusa,3,0,3,21858,19681,9634,44.07539573611492
2021-08-05,Contra Costa,152,19,171,1165986,1539424,766896,65.77231630568463
2021-08-05,Del Norte,16,0,16,27601,19963,9776,35.41900655773342
2021-08-05,El Dorado,14,0,14,191220,198108,97219,50.84143918000209
2021-08-05,Fresno,163,10,173,1009503,926442,444629,44.044346574502505
2021-08-05,Glenn,0,0,0,28896,22876,11421,39.52450166112957
2021-08-05,Humboldt,20,1,21,136261,146149,72711,53.36156347010517
2021-08-05,Imperial,11,0,11,179595,237648,114214,63.59531167348757
2021-08-05,Inyo,1,0,1,19001,19543,9524,50.12367770117362
2021-08-05,Kern,121,0,121,905828,693618,335359,37.022370692890924
2021-08-05,Kings,36,0,36,152790,98252,47593,31.14928987499182
2021-08-05,Lake,16,0,16,68195,55608,27213,39.90468509421512
2021-08-05,Lassen,2,0,2,32317,12516,6378,19.735742797908223
2021-08-05,Los Angeles,1383,103,1486,9992236,11776448,5739623,57.44082705812793
2021-08-05,Madera,19,11,30,156343,129123,62790,40.16169575868443
2021-08-05,Marin,17,2,19,261282,390160,194428,74.4130862439816
2021-08-05,Mariposa,0,0,0,17118,15200,7046,41.16135062507302
2021-08-05,Mendocino,17,0,17,91361,98320,47505,51.99702279966288
2021-08-05,Merced,25,0,25,281814,232003,108419,38.47182893681648
2021-08-05,Modoc,1,0,1,8663,5881,2996,34.58386240332448
2021-08-05,Mono,0,0,0,13226,15645,7597,57.439891123544534
2021-08-05,Monterey,20,1,21,438390,494367,241986,55.19879559296517
2021-08-05,Napa,10,0,10,137485,185194,89913,65.39840709895626
2021-08-05,Nevada,17,0,17,102249,108246,52256,51.106612289606744
2021-08-05,Orange,454,9,463,3185516,3831357,1874454,58.84302574527957
2021-08-05,Placer,130,8,138,405889,441876,215915,53.195578101402106
2021-08-05,Plumas,0,0,0,19749,17227,8687,43.98703731834523
2021-08-05,Riverside,384,71,455,2422847,2293449,1098570,45.34211198643579
2021-08-05,Sacramento,263,18,281,1586465,1660844,807754,50.915336928328074
2021-08-05,San Benito,4,0,4,64521,70332,34151,52.93005378093954
2021-08-05,San Bernardino,365,18,383,2183239,1903237,914187,41.87296947333755
2021-08-05,San Diego,428,22,450,3296045,4014095,1985005,60.22384403125564
2021-08-05,San Francisco,99,4,103,870393,1276534,642221,73.78517520246601
2021-08-05,San Joaquin,130,9,139,780558,761277,365277,46.79690682819214
2021-08-05,San Luis Obispo,13,0,13,281879,307236,150713,53.467267870256386
2021-08-05,San Mateo,45,8,53,762511,1091973,543245,71.24421811619767
2021-08-05,Santa Barbara,29,1,30,448244,505566,247167,55.141173111073435
2021-08-05,Santa Clara,129,16,145,1931026,2765960,1379300,71.42834948882097
2021-08-05,Santa Cruz,17,0,17,270462,351705,172852,63.90990231529753
2021-08-05,Shasta,27,0,27,181984,128333,61848,33.98540531035695
2021-08-05,Siskiyou,3,0,3,43991,35314,17062,38.78520606487691
2021-08-05,Solano,86,10,96,452698,496147,235017,51.914742278516805
2021-08-05,Sonoma,61,4,65,488281,654646,322245,65.99580978985462
2021-08-05,Stanislaus,148,10,158,553217,498106,238614,43.132080178302544
2021-08-05,Sutter,0,0,0,99464,86586,42171,42.398254644896646
2021-08-05,Tehama,2,0,2,65682,41677,20410,31.07396242501751
2021-08-05,Trinity,0,0,0,16089,9535,4759,29.579215613151842
2021-08-05,Tulare,66,3,69,473891,367887,175624,37.05999902931265
2021-08-05,Tuolumne,16,0,16,55374,47842,23350,42.167804384729294
2021-08-05,Ventura,79,6,85,843310,1006937,495399,58.7445897712585
2021-08-05,Yolo,11,1,12,216291,260872,128261,59.30020204261851
2021-08-05,Yuba,29,0,29,81994,54333,26760,32.636534380564434
2021-08-06,Alameda,212,29,241,1680380,2219799,1119039,66.59440126638022
2021-08-06,Amador,12,1,13,40532,37208,18287,45.117438073620846
2021-08-06,Butte,27,0,27,210135,187771,91925,43.74568729626193
2021-08-06,Calaveras,2,0,2,45346,40866,19997,44.09870771402108
2021-08-06,Colusa,4,0,4,21858,19746,9655,44.171470399853604
2021-08-06,Contra Costa,161,17,178,1165986,1542302,768073,65.87326091393894
